[aas@localhost platform-tools]$ ./adb shell getevent -lt /dev/input/event1
[   20131.284758] EV_ABS       ABS_MT_POSITION_X    00000215            
[   20131.284761] EV_ABS       ABS_MT_POSITION_Y    00000100            
[   20131.284765] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001b            
[   20131.284774] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.284775] EV_ABS       003f                 00000040            
[   20131.284783] EV_ABS       ABS_MT_POSITION_Y    0000041c            
[   20131.284786] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001a            
[   20131.284789] EV_ABS       ABS_MT_TOUCH_MINOR   00000017            
[   20131.284792] EV_SYN       SYN_REPORT           00000000 
           
[   20131.296313] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.296319] EV_ABS       003f                 00000050            
[   20131.296326] EV_ABS       ABS_MT_POSITION_X    00000213            
[   20131.296330] EV_ABS       ABS_MT_POSITION_Y    00000103            
[   20131.296342] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.296344] EV_ABS       003f                 00000050            
[   20131.296350] EV_ABS       ABS_MT_POSITION_X    00000234            
[   20131.296355] EV_ABS       ABS_MT_TOUCH_MAJOR   00000000            
[   20131.296357] EV_ABS       ABS_MT_TOUCH_MINOR   00000000            
[   20131.296359] EV_SYN       SYN_REPORT           00000000 
           
[   20131.307493] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.307497] EV_ABS       003f                 0000005c            
[   20131.307505] EV_ABS       ABS_MT_POSITION_X    00000211            
[   20131.307508] EV_ABS       ABS_MT_POSITION_Y    00000106            
[   20131.307519] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.307520] EV_ABS       003f                 0000005c            
[   20131.307530] EV_SYN       SYN_REPORT           00000000 
           
[   20131.318385] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.318390] EV_ABS       003f                 00000066            
[   20131.318399] EV_ABS       ABS_MT_POSITION_X    0000020f            
[   20131.318402] EV_ABS       ABS_MT_POSITION_Y    00000109            
[   20131.318414] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.318416] EV_ABS       003f                 00000066            
[   20131.318422] EV_ABS       ABS_MT_POSITION_X    00000244            
[   20131.318428] EV_SYN       SYN_REPORT           00000000 
           
[   20131.349518] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.349530] EV_ABS       003f                 00000070            
[   20131.349538] EV_ABS       ABS_MT_POSITION_X    0000020e            
[   20131.349541] EV_ABS       ABS_MT_POSITION_Y    0000010a            
[   20131.349552] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.349553] EV_ABS       003f                 00000070            
[   20131.349560] EV_ABS       ABS_MT_POSITION_X    00000247            
[   20131.349565] EV_SYN       SYN_REPORT           00000000 
           
[   20131.360581] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.360589] EV_ABS       003f                 00000066            
[   20131.360598] EV_ABS       ABS_MT_POSITION_X    0000020d            
[   20131.360601] EV_ABS       ABS_MT_POSITION_Y    0000010b            
[   20131.360613] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.360615] EV_ABS       003f                 00000066            
[   20131.360621] EV_ABS       ABS_MT_POSITION_X    00000249            
[   20131.360627] EV_SYN       SYN_REPORT           00000000 
           
[   20131.377106] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.377112] EV_ABS       ABS_MT_POSITION_X    0000020c            
[   20131.377115] EV_ABS       ABS_MT_POSITION_Y    0000010c            
[   20131.377131] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.377133] EV_ABS       ABS_MT_POSITION_X    0000024b            
[   20131.377138] EV_SYN       SYN_REPORT           00000000 
           
[   20131.393733] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.393738] EV_ABS       ABS_MT_POSITION_X    0000020b            
[   20131.393741] EV_ABS       ABS_MT_POSITION_Y    0000010d            
[   20131.393757] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.393758] EV_ABS       ABS_MT_POSITION_X    0000024c            
[   20131.393764] EV_SYN       SYN_REPORT           00000000 
           
[   20131.410368] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.410374] EV_ABS       003f                 0000006e            
[   20131.410384] EV_ABS       ABS_MT_POSITION_Y    0000010f            
[   20131.410387] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001c            
[   20131.410397] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.410399] EV_ABS       003f                 0000006e            
[   20131.410405] EV_ABS       ABS_MT_POSITION_X    00000254            
[   20131.410411] EV_SYN       SYN_REPORT           00000000 
           
[   20131.426949] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.426954] EV_ABS       003f                 00000074            
[   20131.426962] EV_ABS       ABS_MT_POSITION_X    0000020a            
[   20131.426965] EV_ABS       ABS_MT_POSITION_Y    00000112            
[   20131.426970] EV_ABS       ABS_MT_TOUCH_MINOR   0000000a            
[   20131.426978] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.426980] EV_ABS       003f                 00000074            
[   20131.426986] EV_ABS       ABS_MT_POSITION_X    0000025b            
[   20131.426992] EV_SYN       SYN_REPORT           00000000 
           
[   20131.443723] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.443727] EV_ABS       003f                 00000078            
[   20131.443735] EV_ABS       ABS_MT_POSITION_X    00000209            
[   20131.443739] EV_ABS       ABS_MT_POSITION_Y    00000115            
[   20131.443750] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.443752] EV_ABS       003f                 00000078            
[   20131.443758] EV_ABS       ABS_MT_POSITION_X    00000261            
[   20131.443764] EV_SYN       SYN_REPORT           00000000 
           
[   20131.460089] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.460093] EV_ABS       ABS_MT_POSITION_X    00000208            
[   20131.460097] EV_ABS       ABS_MT_POSITION_Y    00000118            
[   20131.460100] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001b            
[   20131.460114] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.460116] EV_ABS       ABS_MT_POSITION_X    00000265            
[   20131.460121] EV_SYN       SYN_REPORT           00000000 
           
[   20131.476691] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.476695] EV_ABS       003f                 00000076            
[   20131.476704] EV_ABS       ABS_MT_POSITION_Y    0000011b            
[   20131.476714] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.476716] EV_ABS       003f                 00000076            
[   20131.476722] EV_ABS       ABS_MT_POSITION_X    00000268            
[   20131.476728] EV_SYN       SYN_REPORT           00000000 
           
[   20131.493404] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.493408] EV_ABS       003f                 00000078            
[   20131.493418] EV_ABS       ABS_MT_POSITION_Y    0000011f            
[   20131.493422] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001a            
[   20131.493431] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.493433] EV_ABS       003f                 00000078            
[   20131.493440] EV_ABS       ABS_MT_POSITION_X    0000026a            
[   20131.493443] EV_ABS       ABS_MT_POSITION_Y    0000041b            
[   20131.493447] EV_SYN       SYN_REPORT           00000000 
           
[   20131.509885] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.509889] EV_ABS       ABS_MT_POSITION_Y    00000123            
[   20131.509905] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.509907] EV_ABS       ABS_MT_POSITION_X    0000026c            
[   20131.509912] EV_SYN       SYN_REPORT           00000000 
           
[   20131.526516] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.526520] EV_ABS       ABS_MT_POSITION_X    00000207            
[   20131.526523] EV_ABS       ABS_MT_POSITION_Y    00000127            
[   20131.526526] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001b            
[   20131.526540] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.526542] EV_ABS       ABS_MT_POSITION_X    0000026e            
[   20131.526547] EV_SYN       SYN_REPORT           00000000 
           
[   20131.543089] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.543094] EV_ABS       003f                 0000007e            
[   20131.543103] EV_ABS       ABS_MT_POSITION_Y    0000012b            
[   20131.543114] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.543116] EV_ABS       003f                 0000007e            
[   20131.543122] EV_ABS       ABS_MT_POSITION_X    0000026f            
[   20131.543128] EV_SYN       SYN_REPORT           00000000 
           
[   20131.559676] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.559681] EV_ABS       003f                 0000007a            
[   20131.559690] EV_ABS       ABS_MT_POSITION_Y    0000012f            
[   20131.559694] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001c            
[   20131.559703] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.559705] EV_ABS       003f                 0000007a            
[   20131.559711] EV_ABS       ABS_MT_POSITION_X    00000270            
[   20131.559717] EV_SYN       SYN_REPORT           00000000 
           
[   20131.576355] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.576361] EV_ABS       003f                 0000007e            
[   20131.576371] EV_ABS       ABS_MT_POSITION_Y    00000133            
[   20131.576376] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001b            
[   20131.576385] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.576387] EV_ABS       003f                 0000007e            
[   20131.576394] EV_ABS       ABS_MT_POSITION_X    00000271            
[   20131.576399] EV_SYN       SYN_REPORT           00000000 
           
[   20131.592844] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.592849] EV_ABS       003f                 00000082            
[   20131.592858] EV_ABS       ABS_MT_POSITION_Y    00000137            
[   20131.592861] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001c            
[   20131.592871] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.592872] EV_ABS       003f                 00000082            
[   20131.592879] EV_ABS       ABS_MT_POSITION_X    00000272            
[   20131.592884] EV_SYN       SYN_REPORT           00000000 
           
[   20131.609437] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.609442] EV_ABS       003f                 00000086            
[   20131.609452] EV_ABS       ABS_MT_POSITION_Y    0000013b            
[   20131.609456] EV_ABS       ABS_MT_TOUCH_MINOR   00000009            
[   20131.609464] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.609466] EV_ABS       003f                 00000086            
[   20131.609472] EV_ABS       ABS_MT_POSITION_X    00000273            
[   20131.609478] EV_SYN       SYN_REPORT           00000000 
           
[   20131.625960] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.625964] EV_ABS       ABS_MT_POSITION_Y    0000013f            
[   20131.625968] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001b            
[   20131.625982] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.625984] EV_ABS       ABS_MT_POSITION_X    00000274            
[   20131.625989] EV_SYN       SYN_REPORT           00000000 
           
[   20131.642602] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.642607] EV_ABS       003f                 00000084            
[   20131.642616] EV_ABS       ABS_MT_POSITION_Y    00000143            
[   20131.642620] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001a            
[   20131.642631] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.642632] EV_ABS       003f                 00000084            
[   20131.642643] EV_SYN       SYN_REPORT           00000000 
           
[   20131.659211] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.659216] EV_ABS       003f                 00000080            
[   20131.659224] EV_ABS       ABS_MT_POSITION_X    00000208            
[   20131.659227] EV_ABS       ABS_MT_POSITION_Y    00000147            
[   20131.659239] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.659240] EV_ABS       003f                 00000080            
[   20131.659251] EV_SYN       SYN_REPORT           00000000 
           
[   20131.675893] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.675905] EV_ABS       ABS_MT_POSITION_X    00000209            
[   20131.675909] EV_ABS       ABS_MT_POSITION_Y    0000014b            
[   20131.675914] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001b            
[   20131.675933] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.675935] EV_ABS       ABS_MT_POSITION_X    00000275            
[   20131.675942] EV_SYN       SYN_REPORT           00000000 
           
[   20131.692278] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.692283] EV_ABS       ABS_MT_POSITION_X    0000020a            
[   20131.692287] EV_ABS       ABS_MT_POSITION_Y    00000150            
[   20131.692290] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001c            
[   20131.692304] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.692305] EV_ABS       ABS_MT_POSITION_X    00000276            
[   20131.692311] EV_SYN       SYN_REPORT           00000000 
           
[   20131.708852] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.708857] EV_ABS       ABS_MT_POSITION_X    0000020b            
[   20131.708860] EV_ABS       ABS_MT_POSITION_Y    00000155            
[   20131.708880] EV_SYN       SYN_REPORT           00000000 
           
[   20131.725463] EV_ABS       003f                 00000082            
[   20131.725473] EV_ABS       ABS_MT_POSITION_X    0000020c            
[   20131.725476] EV_ABS       ABS_MT_POSITION_Y    00000159            
[   20131.725487] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.725489] EV_ABS       003f                 00000082            
[   20131.725499] EV_SYN       SYN_REPORT           00000000 
           
[   20131.742022] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.742026] EV_ABS       003f                 00000080            
[   20131.742036] EV_ABS       ABS_MT_POSITION_Y    0000015d            
[   20131.742040] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001b            
[   20131.742049] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.742051] EV_ABS       003f                 00000080            
[   20131.742061] EV_SYN       SYN_REPORT           00000000 
           
[   20131.758674] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.758679] EV_ABS       ABS_MT_POSITION_Y    00000161            
[   20131.758699] EV_SYN       SYN_REPORT           00000000 
           
[   20131.775168] EV_ABS       003f                 00000082            
[   20131.775179] EV_ABS       ABS_MT_POSITION_Y    00000165            
[   20131.775189] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.775191] EV_ABS       003f                 00000082            
[   20131.775201] EV_SYN       SYN_REPORT           00000000 
           
[   20131.791746] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.791750] EV_ABS       003f                 00000080            
[   20131.791759] EV_ABS       ABS_MT_POSITION_Y    00000169            
[   20131.791770] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.791772] EV_ABS       003f                 00000080            
[   20131.791782] EV_SYN       SYN_REPORT           00000000 
           
[   20131.808319] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.808324] EV_ABS       003f                 0000007e            
[   20131.808333] EV_ABS       ABS_MT_POSITION_Y    0000016d            
[   20131.808344] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.808346] EV_ABS       003f                 0000007e            
[   20131.808356] EV_SYN       SYN_REPORT           00000000 
           
[   20131.824956] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.824962] EV_ABS       003f                 00000080            
[   20131.824972] EV_ABS       ABS_MT_POSITION_Y    00000170            
[   20131.824984] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.824986] EV_ABS       003f                 00000080            
[   20131.824996] EV_SYN       SYN_REPORT           00000000 
           
[   20131.841472] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.841477] EV_ABS       ABS_MT_POSITION_Y    00000173            
[   20131.841480] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001c            
[   20131.841495] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.841497] EV_ABS       ABS_MT_POSITION_Y    0000041a            
[   20131.841501] EV_SYN       SYN_REPORT           00000000 
           
[   20131.858110] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.858115] EV_ABS       003f                 00000082            
[   20131.858123] EV_ABS       ABS_MT_POSITION_X    0000020b            
[   20131.858126] EV_ABS       ABS_MT_POSITION_Y    00000176            
[   20131.858130] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001b            
[   20131.858139] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.858141] EV_ABS       003f                 00000082            
[   20131.858151] EV_SYN       SYN_REPORT           00000000 
           
[   20131.874675] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.874681] EV_ABS       003f                 00000086            
[   20131.874688] EV_ABS       ABS_MT_POSITION_X    0000020a            
[   20131.874691] EV_ABS       ABS_MT_POSITION_Y    00000179            
[   20131.874703] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.874705] EV_ABS       003f                 00000086            
[   20131.874715] EV_SYN       SYN_REPORT           00000000 
           
[   20131.891245] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.891249] EV_ABS       003f                 00000080            
[   20131.891257] EV_ABS       ABS_MT_POSITION_X    00000209            
[   20131.891260] EV_ABS       ABS_MT_POSITION_Y    0000017c            
[   20131.891271] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.891273] EV_ABS       003f                 00000080            
[   20131.891283] EV_SYN       SYN_REPORT           00000000 
           
[   20131.907786] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.907791] EV_ABS       003f                 00000082            
[   20131.907800] EV_ABS       ABS_MT_POSITION_Y    00000180            
[   20131.907811] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.907813] EV_ABS       003f                 00000082            
[   20131.907824] EV_SYN       SYN_REPORT           00000000 
           
[   20131.924355] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.924361] EV_ABS       003f                 00000088            
[   20131.924370] EV_ABS       ABS_MT_POSITION_Y    00000184            
[   20131.924381] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.924383] EV_ABS       003f                 00000088            
[   20131.924393] EV_SYN       SYN_REPORT           00000000 
           
[   20131.941038] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.941043] EV_ABS       003f                 00000086            
[   20131.941051] EV_ABS       ABS_MT_POSITION_Y    00000188            
[   20131.941062] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.941064] EV_ABS       003f                 00000086            
[   20131.941074] EV_SYN       SYN_REPORT           00000000 
           
[   20131.957511] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.957516] EV_ABS       003f                 00000084            
[   20131.957526] EV_ABS       ABS_MT_POSITION_Y    0000018c            
[   20131.957530] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001a            
[   20131.957539] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.957541] EV_ABS       003f                 00000084            
[   20131.957551] EV_SYN       SYN_REPORT           00000000 
           
[   20131.974098] EV_ABS       ABS_MT_SLOT          00000000            
[   20131.974102] EV_ABS       ABS_MT_POSITION_Y    00000190            
[   20131.974106] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001b            
[   20131.974124] EV_SYN       SYN_REPORT           00000000 
           
[   20131.990738] EV_ABS       003f                 00000082            
[   20131.990752] EV_ABS       ABS_MT_POSITION_Y    00000194            
[   20131.990764] EV_ABS       ABS_MT_SLOT          00000001            
[   20131.990766] EV_ABS       003f                 00000082            
[   20131.990776] EV_SYN       SYN_REPORT           00000000 
           
[   20132.007299] EV_ABS       ABS_MT_SLOT          00000000            
[   20132.007307] EV_ABS       ABS_MT_POSITION_Y    00000198            
[   20132.007312] EV_ABS       ABS_MT_TOUCH_MINOR   0000000a            
[   20132.007329] EV_SYN       SYN_REPORT           00000000 
           
[   20132.023818] EV_ABS       003f                 00000084            
[   20132.023830] EV_ABS       ABS_MT_POSITION_Y    0000019c            
[   20132.023833] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001c            
[   20132.023843] EV_ABS       ABS_MT_SLOT          00000001            
[   20132.023844] EV_ABS       003f                 00000084            
[   20132.023854] EV_SYN       SYN_REPORT           00000000 
           
[   20132.040559] EV_ABS       ABS_MT_SLOT          00000000            
[   20132.040564] EV_ABS       003f                 00000082            
[   20132.040573] EV_ABS       ABS_MT_POSITION_Y    000001a1            
[   20132.040578] EV_ABS       ABS_MT_TOUCH_MINOR   00000009            
[   20132.040586] EV_ABS       ABS_MT_SLOT          00000001            
[   20132.040587] EV_ABS       003f                 00000082            
[   20132.040598] EV_SYN       SYN_REPORT           00000000 
           
[   20132.057014] EV_ABS       ABS_MT_SLOT          00000000            
[   20132.057020] EV_ABS       003f                 00000084            
[   20132.057029] EV_ABS       ABS_MT_POSITION_Y    000001a5            
[   20132.057033] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001b            
[   20132.057043] EV_ABS       ABS_MT_SLOT          00000001            
[   20132.057045] EV_ABS       003f                 00000084            
[   20132.057056] EV_SYN       SYN_REPORT           00000000 
           
[   20132.073653] EV_ABS       ABS_MT_SLOT          00000000            
[   20132.073660] EV_ABS       ABS_MT_POSITION_Y    000001a9            
[   20132.073665] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001a            
[   20132.073686] EV_SYN       SYN_REPORT           00000000 
           
[   20132.090101] EV_ABS       003f                 00000086            
[   20132.090112] EV_ABS       ABS_MT_POSITION_Y    000001ad            
[   20132.090115] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001b            
[   20132.090125] EV_ABS       ABS_MT_SLOT          00000001            
[   20132.090126] EV_ABS       003f                 00000086            
[   20132.090133] EV_ABS       ABS_MT_POSITION_X    00000277            
[   20132.090138] EV_SYN       SYN_REPORT           00000000 
           
[   20132.106719] EV_ABS       ABS_MT_SLOT          00000000            
[   20132.106726] EV_ABS       003f                 00000082            
[   20132.106735] EV_ABS       ABS_MT_POSITION_Y    000001b2            
[   20132.106747] EV_ABS       ABS_MT_SLOT          00000001            
[   20132.106749] EV_ABS       003f                 00000082            
[   20132.106759] EV_SYN       SYN_REPORT           00000000 
           
[   20132.123320] EV_ABS       ABS_MT_SLOT          00000000            
[   20132.123326] EV_ABS       003f                 00000084            
[   20132.123338] EV_ABS       ABS_MT_POSITION_Y    000001b6            
[   20132.123341] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001c            
[   20132.123351] EV_ABS       ABS_MT_SLOT          00000001            
[   20132.123353] EV_ABS       003f                 00000084            
[   20132.123363] EV_SYN       SYN_REPORT           00000000 
           
[   20132.139833] EV_ABS       ABS_MT_SLOT          00000000            
[   20132.139839] EV_ABS       ABS_MT_POSITION_X    0000020a            
[   20132.139842] EV_ABS       ABS_MT_POSITION_Y    000001ba            
[   20132.139845] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001b            
[   20132.139863] EV_SYN       SYN_REPORT           00000000 
           
[   20132.156429] EV_ABS       ABS_MT_POSITION_X    0000020b            
[   20132.156435] EV_ABS       ABS_MT_POSITION_Y    000001be            
[   20132.156438] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001c            
[   20132.156456] EV_SYN       SYN_REPORT           00000000 
           
[   20132.172968] EV_ABS       ABS_MT_POSITION_X    0000020c            
[   20132.172975] EV_ABS       ABS_MT_POSITION_Y    000001c2            
[   20132.172994] EV_SYN       SYN_REPORT           00000000 
           
[   20132.189571] EV_ABS       003f                 00000082            
[   20132.189581] EV_ABS       ABS_MT_POSITION_X    0000020d            
[   20132.189585] EV_ABS       ABS_MT_POSITION_Y    000001c6            
[   20132.189595] EV_ABS       ABS_MT_SLOT          00000001            
[   20132.189597] EV_ABS       003f                 00000082            
[   20132.189605] EV_ABS       ABS_MT_POSITION_Y    00000419            
[   20132.189610] EV_SYN       SYN_REPORT           00000000 
           
[   20132.206102] EV_ABS       ABS_MT_SLOT          00000000            
[   20132.206108] EV_ABS       003f                 00000084            
[   20132.206116] EV_ABS       ABS_MT_POSITION_X    0000020e            
[   20132.206119] EV_ABS       ABS_MT_POSITION_Y    000001ca            
[   20132.206122] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001b            
[   20132.206131] EV_ABS       ABS_MT_SLOT          00000001            
[   20132.206133] EV_ABS       003f                 00000084            
[   20132.206143] EV_SYN       SYN_REPORT           00000000 
           
[   20132.222687] EV_ABS       ABS_MT_SLOT          00000000            
[   20132.222692] EV_ABS       ABS_MT_POSITION_X    0000020f            
[   20132.222695] EV_ABS       ABS_MT_POSITION_Y    000001ce            
[   20132.222715] EV_SYN       SYN_REPORT           00000000 
           
[   20132.239275] EV_ABS       003f                 00000086            
[   20132.239286] EV_ABS       ABS_MT_POSITION_Y    000001d1            
[   20132.239297] EV_ABS       ABS_MT_SLOT          00000001            
[   20132.239299] EV_ABS       003f                 00000086            
[   20132.239309] EV_SYN       SYN_REPORT           00000000 
           
[   20132.256001] EV_ABS       ABS_MT_SLOT          00000000            
[   20132.256006] EV_ABS       003f                 00000084            
[   20132.256016] EV_ABS       ABS_MT_POSITION_Y    000001d4            
[   20132.256027] EV_ABS       ABS_MT_SLOT          00000001            
[   20132.256029] EV_ABS       003f                 00000084            
[   20132.256039] EV_SYN       SYN_REPORT           00000000 
           
[   20132.272646] EV_ABS       ABS_MT_SLOT          00000000            
[   20132.272659] EV_ABS       003f                 00000086            
[   20132.272676] EV_ABS       ABS_MT_POSITION_Y    000001d7            
[   20132.272680] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001c            
[   20132.272718] EV_ABS       ABS_MT_SLOT          00000001            
[   20132.272720] EV_ABS       003f                 00000086            
[   20132.272730] EV_SYN       SYN_REPORT           00000000 
           
[   20132.289019] EV_ABS       ABS_MT_SLOT          00000000            
[   20132.289024] EV_ABS       ABS_MT_POSITION_Y    000001da            
[   20132.289043] EV_SYN       SYN_REPORT           00000000 
           
[   20132.305660] EV_ABS       ABS_MT_POSITION_Y    000001dd            
[   20132.305681] EV_SYN       SYN_REPORT           00000000 
           
[   20132.322270] EV_ABS       ABS_MT_POSITION_Y    000001e0            
[   20132.322293] EV_SYN       SYN_REPORT           00000000 
           
[   20132.338727] EV_ABS       003f                 00000088            
[   20132.338738] EV_ABS       ABS_MT_POSITION_Y    000001e3            
[   20132.338741] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001b            
[   20132.338750] EV_ABS       ABS_MT_SLOT          00000001            
[   20132.338752] EV_ABS       003f                 00000088            
[   20132.338762] EV_SYN       SYN_REPORT           00000000 
           
[   20132.355329] EV_ABS       ABS_MT_SLOT          00000000            
[   20132.355333] EV_ABS       003f                 0000008a            
[   20132.355344] EV_ABS       ABS_MT_POSITION_Y    000001e6            
[   20132.355348] EV_ABS       ABS_MT_TOUCH_MINOR   00000008            
[   20132.355356] EV_ABS       ABS_MT_SLOT          00000001            
[   20132.355358] EV_ABS       003f                 0000008a            
[   20132.355368] EV_SYN       SYN_REPORT           00000000 
           
[   20132.371919] EV_ABS       ABS_MT_SLOT          00000000            
[   20132.371925] EV_ABS       003f                 00000086            
[   20132.371935] EV_ABS       ABS_MT_POSITION_Y    000001e9            
[   20132.371940] EV_ABS       ABS_MT_TOUCH_MINOR   00000009            
[   20132.371949] EV_ABS       ABS_MT_SLOT          00000001            
[   20132.371951] EV_ABS       003f                 00000086            
[   20132.371961] EV_SYN       SYN_REPORT           00000000 
           
[   20132.388411] EV_ABS       ABS_MT_SLOT          00000000            
[   20132.388416] EV_ABS       003f                 00000088            
[   20132.388425] EV_ABS       ABS_MT_POSITION_Y    000001ec            
[   20132.388428] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001a            
[   20132.388437] EV_ABS       ABS_MT_SLOT          00000001            
[   20132.388439] EV_ABS       003f                 00000088            
[   20132.388449] EV_SYN       SYN_REPORT           00000000 
           
[   20132.404980] EV_ABS       ABS_MT_SLOT          00000000            
[   20132.404986] EV_ABS       ABS_MT_POSITION_Y    000001ef            
[   20132.404989] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001b            
[   20132.404993] EV_ABS       ABS_MT_TOUCH_MINOR   00000008            
[   20132.405009] EV_SYN       SYN_REPORT           00000000 
           
[   20132.421621] EV_ABS       003f                 00000086            
[   20132.421636] EV_ABS       ABS_MT_POSITION_Y    000001f2            
[   20132.421640] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001a            
