average: 0.011080459

[    6019.127594] EV_ABS       ABS_MT_POSITION_Y    0000038a            
[    6019.127597] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001a            
[    6019.127602] EV_SYN       SYN_REPORT           00000000            
[    6019.138665] EV_ABS       003f                 0000000e            
[    6019.138676] EV_ABS       ABS_MT_POSITION_X    0000026a            
[    6019.138710] EV_ABS       ABS_MT_POSITION_Y    0000038f            
[    6019.138713] EV_ABS       ABS_MT_TOUCH_MAJOR   00000018            
[    6019.138719] EV_SYN       SYN_REPORT           00000000            
[    6019.149737] EV_ABS       ABS_MT_POSITION_X    0000026c            
[    6019.149744] EV_ABS       ABS_MT_POSITION_Y    00000393            
[    6019.149748] EV_ABS       ABS_MT_TOUCH_MAJOR   00000017            
[    6019.149754] EV_SYN       SYN_REPORT           00000000            
[    6019.160857] EV_ABS       ABS_MT_POSITION_X    0000026e            
[    6019.160864] EV_ABS       ABS_MT_POSITION_Y    00000397            
[    6019.160871] EV_SYN       SYN_REPORT           00000000            
[    6019.171893] EV_ABS       003f                 00000010            
[    6019.171907] EV_ABS       ABS_MT_POSITION_X    00000270            
[    6019.171910] EV_ABS       ABS_MT_POSITION_Y    0000039c            
[    6019.171917] EV_SYN       SYN_REPORT           00000000            
[    6019.182946] EV_ABS       ABS_MT_POSITION_X    00000272            
[    6019.182953] EV_ABS       ABS_MT_POSITION_Y    000003a0            
[    6019.182958] EV_ABS       ABS_MT_TOUCH_MINOR   0000000a            
[    6019.182963] EV_SYN       SYN_REPORT           00000000            
[    6019.194089] EV_ABS       003f                 00000012            
[    6019.194100] EV_ABS       ABS_MT_POSITION_X    00000274            
[    6019.194103] EV_ABS       ABS_MT_POSITION_Y    000003a5            
[    6019.194106] EV_ABS       ABS_MT_TOUCH_MAJOR   00000019            
[    6019.194109] EV_ABS       ABS_MT_TOUCH_MINOR   0000000b            
[    6019.194114] EV_SYN       SYN_REPORT           00000000            
[    6019.205336] EV_ABS       ABS_MT_POSITION_X    00000277            
[    6019.205342] EV_ABS       ABS_MT_POSITION_Y    000003aa            
[    6019.205346] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001a            
[    6019.205349] EV_ABS       ABS_MT_TOUCH_MINOR   0000000e            
[    6019.205353] EV_SYN       SYN_REPORT           00000000            
[    6019.221860] EV_ABS       003f                 00000014            
[    6019.221872] EV_ABS       ABS_MT_POSITION_X    0000027a            
[    6019.221875] EV_ABS       ABS_MT_POSITION_Y    000003b0            
[    6019.221879] EV_ABS       ABS_MT_TOUCH_MAJOR   00000018            
[    6019.221882] EV_ABS       ABS_MT_TOUCH_MINOR   00000012            
[    6019.221886] EV_SYN       SYN_REPORT           00000000            
[    6019.227659] EV_ABS       ABS_MT_POSITION_X    0000027d            
[    6019.227666] EV_ABS       ABS_MT_POSITION_Y    000003b8            
[    6019.227670] EV_ABS       ABS_MT_TOUCH_MAJOR   00000017            
[    6019.227674] EV_ABS       ABS_MT_TOUCH_MINOR   00000011            
[    6019.227680] EV_SYN       SYN_REPORT           00000000            
[    6019.238506] EV_ABS       ABS_MT_POSITION_X    00000280            
[    6019.238517] EV_ABS       ABS_MT_POSITION_Y    000003c1            
[    6019.238521] EV_ABS       ABS_MT_TOUCH_MAJOR   00000019            
[    6019.238529] EV_SYN       SYN_REPORT           00000000            
[    6019.249457] EV_ABS       ABS_MT_POSITION_X    00000282            
[    6019.249463] EV_ABS       ABS_MT_POSITION_Y    000003cb            
[    6019.249468] EV_ABS       ABS_MT_TOUCH_MINOR   00000010            
[    6019.249472] EV_SYN       SYN_REPORT           00000000            
[    6019.260659] EV_ABS       003f                 00000012            
[    6019.260670] EV_ABS       ABS_MT_POSITION_X    00000283            
[    6019.260673] EV_ABS       ABS_MT_POSITION_Y    000003d5            
[    6019.260676] EV_ABS       ABS_MT_TOUCH_MAJOR   00000018            
[    6019.260679] EV_ABS       ABS_MT_TOUCH_MINOR   00000011            
[    6019.260683] EV_SYN       SYN_REPORT           00000000            
[    6019.271682] EV_ABS       003f                 00000014            
[    6019.271693] EV_ABS       ABS_MT_POSITION_X    00000284            
[    6019.271696] EV_ABS       ABS_MT_POSITION_Y    000003e0            
[    6019.271699] EV_ABS       ABS_MT_TOUCH_MAJOR   00000019            
[    6019.271705] EV_SYN       SYN_REPORT           00000000            
[    6019.282693] EV_ABS       003f                 00000012            
[    6019.282704] EV_ABS       ABS_MT_POSITION_Y    000003e9            
[    6019.282707] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001b            
[    6019.282713] EV_SYN       SYN_REPORT           00000000            
[    6019.293853] EV_ABS       ABS_MT_POSITION_Y    000003f1            
[    6019.293861] EV_ABS       ABS_MT_TOUCH_MAJOR   00000018            
[    6019.293864] EV_ABS       ABS_MT_TOUCH_MINOR   00000012            
[    6019.293868] EV_SYN       SYN_REPORT           00000000            
[    6019.304882] EV_ABS       003f                 00000014            
[    6019.304923] EV_ABS       ABS_MT_POSITION_X    00000283            
[    6019.304926] EV_ABS       ABS_MT_POSITION_Y    000003f9            
[    6019.304931] EV_ABS       ABS_MT_TOUCH_MINOR   0000000f            
[    6019.304938] EV_SYN       SYN_REPORT           00000000            
[    6019.315972] EV_ABS       ABS_MT_POSITION_X    00000281            
[    6019.315977] EV_ABS       ABS_MT_POSITION_Y    000003ff            
[    6019.315982] EV_ABS       ABS_MT_TOUCH_MINOR   0000000b            
[    6019.315986] EV_SYN       SYN_REPORT           00000000            
[    6019.326982] EV_ABS       003f                 00000012            
[    6019.326992] EV_ABS       ABS_MT_POSITION_X    0000027f            
[    6019.326995] EV_ABS       ABS_MT_POSITION_Y    00000405            
[    6019.326998] EV_ABS       ABS_MT_TOUCH_MAJOR   00000019            
[    6019.327001] EV_ABS       ABS_MT_TOUCH_MINOR   00000009            
[    6019.327005] EV_SYN       SYN_REPORT           00000000            
[    6019.338086] EV_ABS       003f                 00000010            
[    6019.338096] EV_ABS       ABS_MT_POSITION_X    0000027c            
[    6019.338099] EV_ABS       ABS_MT_POSITION_Y    0000040b            
[    6019.338102] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001a            
[    6019.338107] EV_SYN       SYN_REPORT           00000000            
[    6019.349254] EV_ABS       003f                 0000000c            
[    6019.349269] EV_ABS       ABS_MT_POSITION_X    00000279            
[    6019.349272] EV_ABS       ABS_MT_POSITION_Y    00000410            
[    6019.349276] EV_ABS       ABS_MT_TOUCH_MAJOR   00000019            
[    6019.349283] EV_SYN       SYN_REPORT           00000000            
[    6019.360364] EV_ABS       003f                 0000000e            
[    6019.360375] EV_ABS       ABS_MT_POSITION_X    00000276            
[    6019.360378] EV_ABS       ABS_MT_POSITION_Y    00000414            
[    6019.360382] EV_ABS       ABS_MT_TOUCH_MAJOR   00000018            
[    6019.360385] EV_ABS       ABS_MT_TOUCH_MINOR   0000000a            
[    6019.360390] EV_SYN       SYN_REPORT           00000000            
[    6019.371482] EV_ABS       003f                 00000012            
[    6019.371496] EV_ABS       ABS_MT_POSITION_X    00000272            
[    6019.371499] EV_ABS       ABS_MT_POSITION_Y    00000418            
[    6019.371503] EV_ABS       ABS_MT_TOUCH_MINOR   00000012            
[    6019.371508] EV_SYN       SYN_REPORT           00000000            
[    6019.382402] EV_ABS       003f                 00000014            
[    6019.382412] EV_ABS       ABS_MT_POSITION_X    0000026c            
[    6019.382415] EV_ABS       ABS_MT_POSITION_Y    0000041c            
[    6019.382420] EV_ABS       ABS_MT_TOUCH_MINOR   0000000a            
[    6019.382424] EV_SYN       SYN_REPORT           00000000            
[    6019.393515] EV_ABS       ABS_MT_POSITION_X    00000266            
[    6019.393522] EV_ABS       ABS_MT_POSITION_Y    00000420            
[    6019.393527] EV_ABS       ABS_MT_TOUCH_MINOR   00000009            
[    6019.393531] EV_SYN       SYN_REPORT           00000000            
[    6019.404609] EV_ABS       003f                 0000000e            
[    6019.404620] EV_ABS       ABS_MT_POSITION_X    0000025f            
[    6019.404623] EV_ABS       ABS_MT_POSITION_Y    00000424            
[    6019.404631] EV_SYN       SYN_REPORT           00000000            
[    6019.415725] EV_ABS       003f                 00000014            
[    6019.415736] EV_ABS       ABS_MT_POSITION_X    00000255            
[    6019.415739] EV_ABS       ABS_MT_POSITION_Y    00000427            
[    6019.415744] EV_ABS       ABS_MT_TOUCH_MINOR   00000012            
[    6019.415749] EV_SYN       SYN_REPORT           00000000            
[    6019.426748] EV_ABS       ABS_MT_POSITION_X    0000024a            
[    6019.426753] EV_ABS       ABS_MT_POSITION_Y    00000429            
[    6019.426758] EV_ABS       ABS_MT_TOUCH_MINOR   00000009            
[    6019.426763] EV_SYN       SYN_REPORT           00000000            
[    6019.437810] EV_ABS       003f                 00000010            
[    6019.437825] EV_ABS       ABS_MT_POSITION_X    00000241            
[    6019.437828] EV_ABS       ABS_MT_POSITION_Y    0000042a            
[    6019.437837] EV_SYN       SYN_REPORT           00000000            
[    6019.448877] EV_ABS       003f                 00000012            
[    6019.448887] EV_ABS       ABS_MT_POSITION_X    00000234            
[    6019.448890] EV_ABS       ABS_MT_POSITION_Y    00000429            
[    6019.448894] EV_ABS       ABS_MT_TOUCH_MINOR   0000000f            
[    6019.448898] EV_SYN       SYN_REPORT           00000000            
[    6019.459983] EV_ABS       003f                 00000014            
[    6019.459993] EV_ABS       ABS_MT_POSITION_X    00000228            
[    6019.459996] EV_ABS       ABS_MT_POSITION_Y    00000427            
[    6019.460000] EV_ABS       ABS_MT_TOUCH_MINOR   00000009            
[    6019.460043] EV_SYN       SYN_REPORT           00000000            
[    6019.471321] EV_ABS       003f                 0000000e            
[    6019.471346] EV_ABS       ABS_MT_POSITION_X    0000021d            
[    6019.471349] EV_ABS       ABS_MT_POSITION_Y    00000424            
[    6019.471356] EV_ABS       ABS_MT_TOUCH_MAJOR   00000019            
[    6019.471359] EV_ABS       ABS_MT_TOUCH_MINOR   0000000b            
[    6019.471367] EV_SYN       SYN_REPORT           00000000            
[    6019.482232] EV_ABS       003f                 00000012            
[    6019.482244] EV_ABS       ABS_MT_POSITION_X    0000020d            
[    6019.482248] EV_ABS       ABS_MT_POSITION_Y    00000421            
[    6019.482251] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001a            
[    6019.482254] EV_ABS       ABS_MT_TOUCH_MINOR   00000009            
[    6019.482259] EV_SYN       SYN_REPORT           00000000            
[    6019.493429] EV_ABS       003f                 00000010            
[    6019.493442] EV_ABS       ABS_MT_POSITION_X    00000201            
[    6019.493445] EV_ABS       ABS_MT_POSITION_Y    0000041d            
[    6019.493448] EV_ABS       ABS_MT_TOUCH_MAJOR   00000018            
[    6019.493452] EV_ABS       ABS_MT_TOUCH_MINOR   0000000a            
[    6019.493457] EV_SYN       SYN_REPORT           00000000            
[    6019.504453] EV_ABS       ABS_MT_POSITION_X    000001f1            
[    6019.504462] EV_ABS       ABS_MT_POSITION_Y    00000417            
[    6019.504467] EV_ABS       ABS_MT_TOUCH_MINOR   0000000c            
[    6019.504472] EV_SYN       SYN_REPORT           00000000            
[    6019.515401] EV_ABS       003f                 00000012            
[    6019.515411] EV_ABS       ABS_MT_POSITION_X    000001e5            
[    6019.515414] EV_ABS       ABS_MT_POSITION_Y    00000411            
[    6019.515417] EV_ABS       ABS_MT_TOUCH_MAJOR   00000017            
[    6019.515420] EV_ABS       ABS_MT_TOUCH_MINOR   00000009            
[    6019.515424] EV_SYN       SYN_REPORT           00000000            
[    6019.530239] EV_ABS       003f                 00000010            
[    6019.530250] EV_ABS       ABS_MT_POSITION_X    000001d9            
[    6019.530253] EV_ABS       ABS_MT_POSITION_Y    0000040a            
[    6019.530256] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001a            
[    6019.530259] EV_ABS       ABS_MT_TOUCH_MINOR   00000010            
[    6019.530263] EV_SYN       SYN_REPORT           00000000            
[    6019.537566] EV_ABS       003f                 00000014            
[    6019.537576] EV_ABS       ABS_MT_POSITION_X    000001c9            
[    6019.537579] EV_ABS       ABS_MT_POSITION_Y    00000401            
[    6019.537582] EV_ABS       ABS_MT_TOUCH_MAJOR   00000019            
[    6019.537585] EV_ABS       ABS_MT_TOUCH_MINOR   00000009            
[    6019.537589] EV_SYN       SYN_REPORT           00000000            
[    6019.548634] EV_ABS       003f                 00000010            
[    6019.548644] EV_ABS       ABS_MT_POSITION_X    000001bf            
[    6019.548647] EV_ABS       ABS_MT_POSITION_Y    000003f9            
[    6019.548651] EV_ABS       ABS_MT_TOUCH_MAJOR   00000018            
[    6019.548656] EV_SYN       SYN_REPORT           00000000            
[    6019.559749] EV_ABS       003f                 00000012            
[    6019.559759] EV_ABS       ABS_MT_POSITION_X    000001b1            
[    6019.559762] EV_ABS       ABS_MT_POSITION_Y    000003ee            
[    6019.559765] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001b            
[    6019.559768] EV_ABS       ABS_MT_TOUCH_MINOR   0000000f            
[    6019.559772] EV_SYN       SYN_REPORT           00000000            
[    6019.570842] EV_ABS       003f                 00000014            
[    6019.570854] EV_ABS       ABS_MT_POSITION_X    000001a3            
[    6019.570857] EV_ABS       ABS_MT_POSITION_Y    000003e2            
[    6019.570860] EV_ABS       ABS_MT_TOUCH_MAJOR   00000017            
[    6019.570863] EV_ABS       ABS_MT_TOUCH_MINOR   00000009            
[    6019.570867] EV_SYN       SYN_REPORT           00000000            
[    6019.581935] EV_ABS       003f                 00000010            
[    6019.581946] EV_ABS       ABS_MT_POSITION_X    00000194            
[    6019.581950] EV_ABS       ABS_MT_POSITION_Y    000003d4            
[    6019.581953] EV_ABS       ABS_MT_TOUCH_MAJOR   00000019            
[    6019.581956] EV_ABS       ABS_MT_TOUCH_MINOR   00000012            
[    6019.581960] EV_SYN       SYN_REPORT           00000000            
[    6019.592982] EV_ABS       003f                 00000014            
[    6019.592994] EV_ABS       ABS_MT_POSITION_X    00000185            
[    6019.592997] EV_ABS       ABS_MT_POSITION_Y    000003c5            
[    6019.593000] EV_ABS       ABS_MT_TOUCH_MAJOR   00000018            
[    6019.593003] EV_ABS       ABS_MT_TOUCH_MINOR   00000009            
[    6019.593008] EV_SYN       SYN_REPORT           00000000            
[    6019.604102] EV_ABS       003f                 0000000e            
[    6019.604115] EV_ABS       ABS_MT_POSITION_X    00000177            
[    6019.604118] EV_ABS       ABS_MT_POSITION_Y    000003b4            
[    6019.604122] EV_ABS       ABS_MT_TOUCH_MAJOR   00000019            
[    6019.604125] EV_ABS       ABS_MT_TOUCH_MINOR   0000000c            
[    6019.604129] EV_SYN       SYN_REPORT           00000000            
[    6019.615140] EV_ABS       003f                 00000014            
[    6019.615150] EV_ABS       ABS_MT_POSITION_X    00000168            
[    6019.615154] EV_ABS       ABS_MT_POSITION_Y    000003a2            
[    6019.615157] EV_ABS       ABS_MT_TOUCH_MAJOR   00000018            
[    6019.615160] EV_ABS       ABS_MT_TOUCH_MINOR   0000000a            
[    6019.615164] EV_SYN       SYN_REPORT           00000000            
[    6019.626262] EV_ABS       003f                 00000012            
[    6019.626272] EV_ABS       ABS_MT_POSITION_X    0000015b            
[    6019.626275] EV_ABS       ABS_MT_POSITION_Y    0000038e            
[    6019.626278] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001a            
[    6019.626281] EV_ABS       ABS_MT_TOUCH_MINOR   00000009            
[    6019.626285] EV_SYN       SYN_REPORT           00000000            
[    6019.637314] EV_ABS       003f                 0000000e            
[    6019.637324] EV_ABS       ABS_MT_POSITION_X    0000014f            
[    6019.637327] EV_ABS       ABS_MT_POSITION_Y    00000379            
[    6019.637330] EV_ABS       ABS_MT_TOUCH_MAJOR   00000018            
[    6019.637333] EV_ABS       ABS_MT_TOUCH_MINOR   00000010            
[    6019.637337] EV_SYN       SYN_REPORT           00000000            
[    6019.648374] EV_ABS       003f                 00000014            
[    6019.648383] EV_ABS       ABS_MT_POSITION_X    00000142            
[    6019.648386] EV_ABS       ABS_MT_POSITION_Y    00000364            
[    6019.648391] EV_ABS       ABS_MT_TOUCH_MINOR   0000000a            
[    6019.648395] EV_SYN       SYN_REPORT           00000000            
[    6019.659457] EV_ABS       003f                 00000012            
[    6019.659467] EV_ABS       ABS_MT_POSITION_X    00000138            
[    6019.659470] EV_ABS       ABS_MT_POSITION_Y    0000034f            
[    6019.659473] EV_ABS       ABS_MT_TOUCH_MAJOR   00000019            
[    6019.659476] EV_ABS       ABS_MT_TOUCH_MINOR   00000009            
[    6019.659480] EV_SYN       SYN_REPORT           00000000            
[    6019.670554] EV_ABS       003f                 0000000c            
[    6019.670563] EV_ABS       ABS_MT_POSITION_X    0000012e            
[    6019.670567] EV_ABS       ABS_MT_POSITION_Y    00000339            
[    6019.670570] EV_ABS       ABS_MT_TOUCH_MAJOR   00000017            
[    6019.670573] EV_ABS       ABS_MT_TOUCH_MINOR   0000000b            
[    6019.670577] EV_SYN       SYN_REPORT           00000000            
[    6019.681653] EV_ABS       003f                 00000012            
[    6019.681663] EV_ABS       ABS_MT_POSITION_X    00000123            
[    6019.681666] EV_ABS       ABS_MT_POSITION_Y    00000322            
[    6019.681670] EV_ABS       ABS_MT_TOUCH_MINOR   0000000f            
[    6019.681674] EV_SYN       SYN_REPORT           00000000            
[    6019.692699] EV_ABS       003f                 00000014            
[    6019.692709] EV_ABS       ABS_MT_POSITION_X    00000118            
[    6019.692712] EV_ABS       ABS_MT_POSITION_Y    0000030a            
[    6019.692715] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001a            
[    6019.692718] EV_ABS       ABS_MT_TOUCH_MINOR   00000009            
[    6019.692722] EV_SYN       SYN_REPORT           00000000            
[    6019.703782] EV_ABS       003f                 00000010            
[    6019.703792] EV_ABS       ABS_MT_POSITION_X    00000110            
[    6019.703795] EV_ABS       ABS_MT_POSITION_Y    000002f1            
[    6019.703799] EV_ABS       ABS_MT_TOUCH_MAJOR   00000017            
[    6019.703804] EV_SYN       SYN_REPORT           00000000            
[    6019.714896] EV_ABS       ABS_MT_POSITION_X    00000108            
[    6019.714902] EV_ABS       ABS_MT_POSITION_Y    000002d6            
[    6019.714907] EV_ABS       ABS_MT_TOUCH_MINOR   0000000c            
[    6019.714911] EV_SYN       SYN_REPORT           00000000            
[    6019.725961] EV_ABS       ABS_MT_POSITION_X    00000100            
[    6019.725966] EV_ABS       ABS_MT_POSITION_Y    000002bb            
[    6019.725971] EV_ABS       ABS_MT_TOUCH_MINOR   00000011            
[    6019.725975] EV_SYN       SYN_REPORT           00000000            
[    6019.736991] EV_ABS       003f                 00000014            
[    6019.737000] EV_ABS       ABS_MT_POSITION_X    000000f8            
[    6019.737003] EV_ABS       ABS_MT_POSITION_Y    0000029e            
[    6019.737006] EV_ABS       ABS_MT_TOUCH_MAJOR   00000018            
[    6019.737009] EV_ABS       ABS_MT_TOUCH_MINOR   0000000b            
[    6019.737012] EV_SYN       SYN_REPORT           00000000            
[    6019.748120] EV_ABS       003f                 00000012            
[    6019.748130] EV_ABS       ABS_MT_POSITION_X    000000f2            
[    6019.748133] EV_ABS       ABS_MT_POSITION_Y    00000280            
[    6019.748136] EV_ABS       ABS_MT_TOUCH_MAJOR   00000019            
[    6019.748139] EV_ABS       ABS_MT_TOUCH_MINOR   00000009            
[    6019.748143] EV_SYN       SYN_REPORT           00000000            
[    6019.759186] EV_ABS       003f                 00000010            
[    6019.759195] EV_ABS       ABS_MT_POSITION_X    000000ee            
[    6019.759199] EV_ABS       ABS_MT_POSITION_Y    00000263            
[    6019.759205] EV_SYN       SYN_REPORT           00000000            
[    6019.770361] EV_ABS       003f                 0000000c            
[    6019.770373] EV_ABS       ABS_MT_POSITION_X    000000ea            
[    6019.770376] EV_ABS       ABS_MT_POSITION_Y    00000246            
[    6019.770379] EV_ABS       ABS_MT_TOUCH_MAJOR   00000018            
[    6019.770385] EV_SYN       SYN_REPORT           00000000            
[    6019.781381] EV_ABS       003f                 00000010            
[    6019.781391] EV_ABS       ABS_MT_POSITION_X    000000e7            
[    6019.781394] EV_ABS       ABS_MT_POSITION_Y    00000229            
[    6019.781398] EV_ABS       ABS_MT_TOUCH_MAJOR   00000017            
[    6019.781401] EV_ABS       ABS_MT_TOUCH_MINOR   0000000b            
[    6019.781405] EV_SYN       SYN_REPORT           00000000            
[    6019.792406] EV_ABS       003f                 00000012            
[    6019.792415] EV_ABS       ABS_MT_POSITION_X    000000e4            
[    6019.792419] EV_ABS       ABS_MT_POSITION_Y    0000020b            
[    6019.792423] EV_ABS       ABS_MT_TOUCH_MINOR   0000000e            
[    6019.792427] EV_SYN       SYN_REPORT           00000000            
[    6019.803573] EV_ABS       ABS_MT_POSITION_X    000000e0            
[    6019.803579] EV_ABS       ABS_MT_POSITION_Y    000001ef            
[    6019.803584] EV_ABS       ABS_MT_TOUCH_MINOR   00000011            
[    6019.803588] EV_SYN       SYN_REPORT           00000000            
[    6019.814656] EV_ABS       003f                 00000014            
[    6019.814666] EV_ABS       ABS_MT_POSITION_X    000000dd            
[    6019.814670] EV_ABS       ABS_MT_POSITION_Y    000001d5            
[    6019.814674] EV_ABS       ABS_MT_TOUCH_MINOR   00000012            
[    6019.814678] EV_SYN       SYN_REPORT           00000000            
[    6019.825703] EV_ABS       ABS_MT_POSITION_X    000000dc            
[    6019.825708] EV_ABS       ABS_MT_POSITION_Y    000001bc            
[    6019.825712] EV_ABS       ABS_MT_TOUCH_MAJOR   0000001a            
[    6019.825717] EV_SYN       SYN_REPORT           00000000            
[    6019.836876] EV_ABS       003f                 00000010            
[    6019.836889] EV_ABS       ABS_MT_POSITION_X    000000dd            
[    6019.836892] EV_ABS       ABS_MT_POSITION_Y    000001a5            
[    6019.836895] EV_ABS       ABS_MT_TOUCH_MAJOR   00000017            
[    6019.836898] EV_ABS       ABS_MT_TOUCH_MINOR   00000010            
[    6019.836903] EV_SYN       SYN_REPORT           00000000            
[    6019.847857] EV_ABS       003f                 00000012            
[    6019.847867] EV_ABS       ABS_MT_POSITION_X    000000df            
[    6019.847870] EV_ABS       ABS_MT_POSITION_Y    00000190            
[    6019.847875] EV_ABS       ABS_MT_TOUCH_MINOR   0000000b            
[    6019.847879] EV_SYN       SYN_REPORT           00000000            
[    6019.858950] EV_ABS       ABS_MT_POSITION_X    000000e2            
[    6019.858956] EV_ABS       ABS_MT_POSITION_Y    0000017e            
[    6019.858959] EV_ABS       ABS_MT_TOUCH_MAJOR   00000018            
[    6019.858962] EV_ABS       ABS_MT_TOUCH_MINOR   00000009            
[    6019.858966] EV_SYN       SYN_REPORT           00000000            
[    6019.870071] EV_ABS       003f                 00000010            
[    6019.870081] EV_ABS       ABS_MT_POSITION_X    000000e7            
[    6019.870084] EV_ABS       ABS_MT_POSITION_Y    0000016e            
[    6019.870087] EV_ABS       ABS_MT_TOUCH_MAJOR   00000016            
[    6019.870093] EV_SYN       SYN_REPORT           00000000            
[    6019.881117] EV_ABS       003f                 0000000e            
[    6019.881126] EV_ABS       ABS_MT_POSITION_X    000000ee            
[    6019.881129] EV_ABS       ABS_MT_POSITION_Y    0000015f            
[    6019.881132] EV_ABS       ABS_MT_TOUCH_MAJOR   00000018            
[    6019.881135] EV_ABS       ABS_MT_TOUCH_MINOR   00000011            
[    6019.881139] EV_SYN       SYN_REPORT           00000000            
[    6019.892242] EV_ABS       003f                 00000012            
[    6019.892254] EV_ABS       ABS_MT_POSITION_X    000000f6            
[    6019.892257] EV_ABS       ABS_MT_POSITION_Y    00000154            
[    6019.892260] EV_ABS       ABS_MT_TOUCH_MAJOR   00000019            
[    6019.892263] EV_ABS       ABS_MT_TOUCH_MINOR   00000009            
[    6019.892268] EV_SYN       SYN_REPORT           00000000            
[    6019.903259] EV_ABS       003f                 00000010            
[    6019.903270] EV_ABS       ABS_MT_POSITION_X    000000fe            
[    6019.903273] EV_ABS       ABS_MT_POSITION_Y    0000014b            
[    6019.903277] EV_ABS       ABS_MT_TOUCH_MAJOR   00000017            
[    6019.903301] EV_ABS       ABS_MT_TOUCH_MINOR   0000000a            
[    6019.903305] EV_SYN       SYN_REPORT           00000000            
[    6019.914334] EV_ABS       ABS_MT_POSITION_X    0000010e            
[    6019.914340] EV_ABS       ABS_MT_POSITION_Y    00000141            
[    6019.914344] EV_ABS       ABS_MT_TOUCH_MINOR   0000000b            
[    6019.914348] EV_SYN       SYN_REPORT           00000000            
[    6019.925444] EV_ABS       003f                 00000012            
[    6019.925454] EV_ABS       ABS_MT_POSITION_X    0000011b            
[    6019.925457] EV_ABS       ABS_MT_POSITION_Y    0000013b            
[    6019.925461] EV_ABS       ABS_MT_TOUCH_MAJOR   00000016            
[    6019.925463] EV_ABS       ABS_MT_TOUCH_MINOR   00000009            
[    6019.925468] EV_SYN       SYN_REPORT           00000000            
[    6019.936488] EV_ABS       003f                 0000000e            
[    6019.936499] EV_ABS       ABS_MT_POSITION_X    0000012f            
[    6019.936502] EV_ABS       ABS_MT_POSITION_Y    00000138            
[    6019.936505] EV_ABS       ABS_MT_TOUCH_MAJOR   00000017            
[    6019.936508] EV_ABS       ABS_MT_TOUCH_MINOR   0000000a            
[    6019.936513] EV_SYN       SYN_REPORT           00000000            
[    6019.947582] EV_ABS       003f                 00000012            
[    6019.947592] EV_ABS       ABS_MT_POSITION_X    00000140            
[    6019.947599] EV_ABS       ABS_MT_TOUCH_MINOR   0000000c            
[    6019.947602] EV_SYN       SYN_REPORT           00000000            
[    6019.958705] EV_ABS       ABS_MT_POSITION_X    00000157            
[    6019.958711] EV_ABS       ABS_MT_POSITION_Y    0000013c            
[    6019.958715] EV_ABS       ABS_MT_TOUCH_MAJOR   00000019            
[    6019.958718] EV_ABS       ABS_MT_TOUCH_MINOR   00000009            
[    6019.958722] EV_SYN       SYN_REPORT           00000000            
[    6019.969810] EV_ABS       003f                 0000000c            
[    6019.969821] EV_ABS       ABS_MT_POSITION_X    00000170            
[    6019.969824] EV_ABS       ABS_MT_POSITION_Y    00000144            
[    6019.969827] EV_ABS       ABS_MT_TOUCH_MAJOR   00000017            
[    6019.969830] EV_ABS       ABS_MT_TOUCH_MINOR   0000000e            
[    6019.969834] EV_SYN       SYN_REPORT           00000000            
[    6019.980901] EV_ABS       003f                 00000012            
[    6019.980910] EV_ABS       ABS_MT_POSITION_X    0000017f            
[    6019.980913] EV_ABS       ABS_MT_POSITION_Y    0000014c            
[    6019.980918] EV_ABS       ABS_MT_TOUCH_MINOR   0000000a            
[    6019.980922] EV_SYN       SYN_REPORT           00000000            
[    6019.991939] EV_ABS       003f                 00000010            
[    6019.991949] EV_ABS       ABS_MT_POSITION_X    00000196            
[    6019.991952] EV_ABS       ABS_MT_POSITION_Y    0000015b            
[    6019.991956] EV_ABS       ABS_MT_TOUCH_MAJOR   00000018            
[    6019.991959] EV_ABS       ABS_MT_TOUCH_MINOR   00000009            
[    6019.991963] EV_SYN       SYN_REPORT           00000000            
[    6020.003064] EV_ABS       003f                 0000000e            
[    6020.003074] EV_ABS       ABS_MT_POSITION_X    000001ae            
[    6020.003077] EV_ABS       ABS_MT_POSITION_Y    0000016d            
[    6020.003082] EV_ABS       ABS_MT_TOUCH_MINOR   00000010            
[    6020.003086] EV_SYN       SYN_REPORT           00000000            
[    6020.014081] EV_ABS       003f                 00000014            
[    6020.014092] EV_ABS       ABS_MT_POSITION_X    000001bf            
[    6020.014096] EV_ABS       ABS_MT_POSITION_Y    0000017e            
[    6020.014101] EV_ABS       ABS_MT_TOUCH_MINOR   00000009            
[    6020.014106] EV_SYN       SYN_REPORT           00000000            
[    6020.025209] EV_ABS       003f                 00000012            
[    6020.025219] EV_ABS       ABS_MT_POSITION_X    000001d6            
[    6020.025223] EV_ABS       ABS_MT_POSITION_Y    00000197            
[    6020.025228] EV_ABS       ABS_MT_TOUCH_MINOR   0000000a            
[    6020.025232] EV_SYN       SYN_REPORT           00000000            
[    6020.036438] EV_ABS       ABS_MT_POSITION_X    000001ec            
